id	name	artist	genres	followers	artist popularity	markets	album	release date	album popularity	duration	explicit	popularity
4kzjQl2DoMfaMvngOq4cil	Evergreen (You Didn’t Deserve Me at All)	Omar Apollo	pop,bedroom soul,r&b,bedroom pop	643227	74	134	FALL HITS 2022	2022-10-28	16	216680	False	1
3yeR3tMF3sPpaw8WIWzKAv	Archetype	Omar Apollo	pop,bedroom soul,r&b,bedroom pop	643227	74	179	Alternative - Best of 2022	2022-11-04	1	168828	False	0
4b0gebyBNZxZkwDrclSXmz	Tamagotchi	Omar Apollo	pop,bedroom soul,r&b,bedroom pop	643227	74	132	All Out 2022	2022-11-04	5	168920	True	0
27cfCzdIPlfvDblSQA2sr8	What Christmas Means To Me - Single Version / Mono	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	95	Kerst Pop 2022	2022-10-30	15	148146	False	0
4LPCWxYFCcZPYsIFpkKZe2	Tamagotchi	Omar Apollo	pop,bedroom soul,r&b,bedroom pop	643227	74	181	Pop 2022	2022-11-04	6	168920	True	1
3uaDg92AS5qk2jolqPAo0Y	Tamagotchi	Omar Apollo	pop,bedroom soul,r&b,bedroom pop	643227	74	128	My Faves 2022	2022-11-04	1	168920	True	0
5fHRokPV4YlAZtibJnULOC	Highlight	Omar Apollo	pop,bedroom soul,r&b,bedroom pop	643227	74	132	R&B - Best of 2022	2022-11-04	2	153258	False	1
60N1vBBCnT399yn7TtfuM2	The Christmas Song (Chestnuts Roasting on an Open Fire)	Whitney Houston	pop,dance pop,urban contemporary	8511377	74	183	Natal 2022	2022-10-28	13	192946	False	1
6jgNNmpXmszHGxYuQOaMGL	Cantique de Noël (O Holy Night)	Whitney Houston	pop,dance pop,urban contemporary	8511377	74	183	Natal 2022	2022-10-28	13	227550	False	0
51dlAbh8lQE7iBVwLczuWG	What Christmas Means To Me - Single Version / Mono	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	95	Hits Noel 2022	2022-10-27	20	148146	False	1
3yzdnFHQwz7gQNr88SZP5R	Jungle	Fred again..	house,edm	367806	74	179	Alternative - Best of 2022	2022-11-04	1	198805	False	0
4tpEv8onusLq544jHw2QhY	Jungle	Fred again..	house,edm	367806	74	182	Dance - Best of 2022	2022-11-04	1	198805	False	0
7Katt9stP0o6B466pDM4QY	Goldberg Variations, BWV 988: Var. 5 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	61653	False	7
5fi7x4q7Ov0Ui9riHz6pWh	What Christmas Means To Me - Single Version / Mono	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	95	Christmas 2022	2022-11-01	11	148146	False	0
4eEos6MY8S1Hm3R6yZ30ph	Goldberg Variations, BWV 988: Var. 11 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	73960	False	6
2vCHSS0OxsDqpQodtRKsG8	Goldberg Variations, BWV 988: Var. 30, Quodlibet (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	59773	False	4
4HKuwAEJyRu6f6CR9lgt9Z	Goldberg Variations, BWV 988: Var. 20 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	74720	False	5
6NpEVfqJmMxCanejZVOgxw	Goldberg Variations, BWV 988: Var. 26 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	85093	False	4
2eWRfEmzbwPyAvAzIIdiTz	Goldberg Variations, BWV 988: Var. 13 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	110280	False	6
0VtbOGdUif6DDnyPc32s5U	Goldberg Variations, BWV 988: Var. 25 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	245426	False	4
01rsKHnmiJJjFwq7nTdTMY	One Little Christmas Tree	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	95	Christmas 2022	2022-11-01	11	161693	False	1
4NNNcNLJXAF4FGud8pd3fG	Goldberg Variations, BWV 988: Var. 19 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	53413	False	5
2M20O7S5wEjucaklcRPjuc	Goldberg Variations, BWV 988: Var. 17 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	77413	False	5
5UIimqP2n5ic03xlUopQDa	Goldberg Variations, BWV 988: Var. 29 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	70000	False	4
6FXNuwSPhsUQYLvLhbCVEA	Goldberg Variations, BWV 988: Var. 23 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	76080	False	5
695NqD8EVUIkqUGemYupFG	Goldberg Variations, BWV 988: Var. 10, Fughetta (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	53146	False	6
1TnjP7tdY9t4t2ApZ1tXOp	What Christmas Means To Me - Single Version / Mono	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	95	XMAS 2022	2022-11-03	12	148146	False	1
6oFxNQffQiDO6ElhUpzM8B	Goldberg Variations, BWV 988: Var. 14 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	71026	False	5
4W9AZVpxd81sA6MBLPA6xe	Goldberg Variations, BWV 988: Var. 22 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	48653	False	5
3hJ62Mb5Bs27TNfiuAgeWp	Goldberg Variations, BWV 988: Var. 28 (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	80186	False	4
34BZV5YMWTCakZzryL5uDX	Goldberg Variations, BWV 988: Var. 24, Canone all'ottava (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	105133	False	4
7mqch1sTocrRURwZtli5FQ	Goldberg Variations, BWV 988: Var. 16, Ouverture (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	96480	False	5
1jgCfeYlbd8zJ3l6RV6tVj	Goldberg Variations, BWV 988: Aria da capo (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	138516	False	4
3SU8XUOUtga6p37ODpEtLy	Superstition - Single Version	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	94	Halloween Hits 2022	2022-10-28	33	244826	False	4
4rHlItRHa6vbxeZo4nF4d8	Christmas (Baby Please Come Home)	The Offspring	rock,socal pop punk,permanent wave,skate punk,alternative metal,punk	4753571	74	95	Santa Baby - Christmas 2022	2022-11-08	2	187355	False	0
0OJ57wmixMMYeNWS4x0oKH	如果突然想起我 (《原神》游戏2022生日会同人曲)	喵☆酱,花玲,爆裂菊是也		557,214,53	35,35,35	183	如果突然想起我 (《原神》游戏2022生日会同人曲)	2022-09-25	42	231379	False	54
0l5zkT360mO8gPZhRqMTaI	死ぬのがいいわ	Fujii Kaze	japanese teen pop	1205987	74	95	Japan Best Hits 2022	2022-11-07	5	185573	False	3
2ugiV1NDcM4ITzcoWUB1T3	Make It To Christmas	Alessia Cara	post-teen pop,canadian pop,electropop,pop,canadian contemporary r&b,dance pop	10817801	73	95	Hits Noël 2022	2022-10-27	5	211013	False	0
260faIFTFme7BHspf8VOgX	Everything but You	Clean Bandit,A7S	pop dance,post-teen pop,uk funky,scandipop,pop,tropical house,uk dance,dance pop,edm	4960497,38933	74,70	128	Pop - Best of 2022	2022-11-04	2	198014	False	0
4goooI3AJC6wmcs19FZmo5	I Need You Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Kerst Pop 2022	2022-10-30	15	206066	False	0
09zU89rok4HZRdIX1GNffY	Make It To Christmas	Alessia Cara	post-teen pop,canadian pop,electropop,pop,canadian contemporary r&b,dance pop	10817801	73	95	Kerst Pop 2022	2022-10-30	15	211013	False	0
2N2HgMntBUOV3t5NxAeoE6	Like It's Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Hits Noël 2022	2022-10-27	5	200880	False	0
7CgDeBwZ12UjIAOyjUyWc2	Like It's Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Kerst Pop 2022	2022-10-30	15	200880	False	0
5gWy4eyCJnuZgmIvk8Cm0k	I Need You Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Hits Noël 2022	2022-10-27	5	206066	False	0
10XtPWnljHQA94F2JpDSvD	Everything but You	Clean Bandit,A7S	pop dance,post-teen pop,uk funky,scandipop,pop,tropical house,uk dance,dance pop,edm	4960497,38933	74,70	182	Dance - Best of 2022	2022-11-04	1	198014	False	0
3HvuQ7RcDVt1pXMMAz7Koy	Everything but You	Clean Bandit,A7S	pop dance,post-teen pop,uk funky,scandipop,pop,tropical house,uk dance,dance pop,edm	4960497,38933	74,70	132	All Out 2022	2022-11-04	5	198014	False	0
4er2RM6a13QD2jjvqWs9xA	Make It To Christmas	Alessia Cara	post-teen pop,canadian pop,electropop,pop,canadian contemporary r&b,dance pop	10817801	73	95	Hits Noel 2022	2022-10-27	20	211013	False	1
2b3w69p9xFcKPwyk27OEAF	Everything but You	Clean Bandit,A7S	pop dance,post-teen pop,uk funky,scandipop,pop,tropical house,uk dance,dance pop,edm	4960497,38933	74,70	133	Hits of 2022	2022-11-04	5	198014	False	0
2DmtseLYbpQNETRFI7SHTn	Make It To Christmas	Alessia Cara	post-teen pop,canadian pop,electropop,pop,canadian contemporary r&b,dance pop	10817801	73	95	Christmas 2022	2022-11-01	11	211013	False	0
2YPOinhFxwUrvciU9K2wmo	Make It To Christmas	Alessia Cara	post-teen pop,canadian pop,electropop,pop,canadian contemporary r&b,dance pop	10817801	73	92	Christmas Greatest Hits 2022	2022-11-02	11	211013	False	0
5Be9wvJsdGiHbkODhe1q2e	Make It To Christmas	Alessia Cara	post-teen pop,canadian pop,electropop,pop,canadian contemporary r&b,dance pop	10817801	73	95	Christmas Morning 2022	2022-10-28	12	211013	False	1
03n8VZ3SeJxIbDF8XxiWnd	I Need You Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Hits Noel 2022	2022-10-27	20	206066	False	1
1VyXK3jwMlKAfP45k0D6Wj	Brave	Ella Henderson	pop dance,post-teen pop,uk pop,pop,tropical house,talent show,dance pop	1456781	73	133	Hits of 2022	2022-11-04	5	201053	False	0
2PVszXZkf5hlpJWKtbhco9	Like It's Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Santa Baby - Christmas 2022	2022-11-08	2	200880	False	0
4Rhk04QCvT725CWe3ebdRr	Like It's Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	92	Christmas Greatest Hits 2022	2022-11-02	11	200880	False	1
78ZIsc45K5r8iiR5ySjXr9	It's Not Christmas Till Somebody Cries	Carly Rae Jepsen	post-teen pop,canadian pop,electropop,pop,dance pop	5165994	74	92	Christmas Greatest Hits 2022	2022-11-02	11	172250	False	0
19QUGgzTFe5xvcw4i7lQaL	could cry just thinkin about you - Full Version	Troye Sivan	pop,viral pop,dance pop,australian pop	7265258	75	12	2022欧美男声新势力	2022-11-10	0	158000	False	0
7MP2hrKuhaSUYd79wZQg5Q	Make It To Christmas	Alessia Cara	post-teen pop,canadian pop,electropop,pop,canadian contemporary r&b,dance pop	10817801	73	95	Santa Baby - Christmas 2022	2022-11-08	2	211013	False	0
70iERSpzFecHLvBodzCrbs	I Need You Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	92	Christmas Greatest Hits 2022	2022-11-02	11	206066	False	0
1AYyo6m7A8rIX5OmWdp11X	Clarity	Vance Joy	pop,folk-pop	2694312	74	128	Pop - Best of 2022	2022-11-04	2	227240	False	0
0J72QNeaPm6trB2R4Szdy8	I Need You Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Christmas Morning 2022	2022-10-28	12	206066	False	3
5Jh08wpbNsz0B22ZiWRiHi	Brave	Ella Henderson	pop dance,post-teen pop,uk pop,pop,tropical house,talent show,dance pop	1456781	73	179	Top Tracks 2022	2022-11-04	4	201053	False	0
453tp9rKPYskXpkRurfdLB	I Need You Christmas	Jonas Brothers	pop,boy band,post-teen pop,dance pop	6578915	74	95	Santa Baby - Christmas 2022	2022-11-08	2	206066	False	0
6jgdfAsTTmNnB5MPVTOtEF	Bad Blood	Bastille	pop,modern rock,pop rock,metropopolis	5173178	73	94	Halloween Hits 2022	2022-10-28	33	212240	False	1
3xLwbqS6foL8cLt0y1xCgH	Howl	Florence + The Machine	pop,baroque pop,uk alternative pop	6067401	74	94	Halloween Hits 2022	2022-10-28	33	214053	False	1
160QNJCMhbyUfq8qUI0lX7	Christmas Time	Bryan Adams	canadian singer-songwriter,heartland rock,canadian pop,classic canadian rock,soft rock,mellow gold	2815349	73	95	XMAS 2022	2022-11-03	12	243057	False	1
5Z65fm2hfOhVoanxBFYDgc	Evergreen (You Didn’t Deserve Me at All)	Omar Apollo	pop,bedroom soul,r&b,bedroom pop	643227	74	182	TikTok Viral Hits November 2022	2022-11-04	12	216680	False	0
4Ksmyz8PrjFLSnf4i80YYf	God, Your Mama, And Me	Florida Georgia Line,Backstreet Boys	boy band,contemporary country,country,country road,modern country rock,dance pop,country pop	4964813,4817983	74,74	182	Songs With Friends: Duets & More 2022	2022-11-04	5	184040	False	0
1B6nHUnliT0cAgXOCEape1	Christmas Time	Bryan Adams	canadian singer-songwriter,heartland rock,canadian pop,classic canadian rock,soft rock,mellow gold	2815349	73	95	Christmas 2022	2022-11-01	11	243057	False	2
53R06rzv4SZSzg9zPXjKYY	Music Is Healing	Florida Georgia Line	contemporary country,country,country road,modern country rock,country pop	4964813	74	182	Veterans Day Country 2022	2022-11-04	2	213320	False	0
0JAzwt2IuD2rLGtxOfXj8n	May We All	Florida Georgia Line,Tim McGraw	contemporary country,country,country road,modern country rock,country pop	4964813,4178191	74,69	182	Veterans Day Country 2022	2022-11-04	2	226586	False	0
2vVqKvHJjZz3cn6T73RiOg	What Christmas Means To Me - Single Version / Mono	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	95	Home for the Holidays 2022	2022-10-26	4	148146	False	0
7efFZcyIZUGeOxmVt4G4c9	Merry Christmas	Bryan Adams	canadian singer-songwriter,heartland rock,canadian pop,classic canadian rock,soft rock,mellow gold	2815349	73	95	Christmas 2022	2022-11-01	11	151387	False	2
3ZNYPp6iCoJkGtOHtatPtg	Dance To The Music - From 'Minions: The Rise of Gru' Soundtrack	H.E.R.	pop,rap,r&b,urban contemporary	5664008	74	12	2022欧美清新小女声	2022-11-09	0	163529	False	0
3URKgJ1MsKE3Yo9I7zmtl9	Goldberg Variations, BWV 988: Var. 9, Canone alla terza (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	58573	False	6
6b6e7hsYOQoksTYvLRPp4O	Goldberg Variations, BWV 988: Var. 21, Canone alla settima (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	86813	False	5
0twiKq0VeNgyDIiMHhKjho	Goldberg Variations, BWV 988: Var. 6, Canone alla seconda (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	46253	False	6
3JxzxfIIqJdvKHCW1PFOx6	What Christmas Means To Me - Single Version / Mono	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	92	Christmas Greatest Hits 2022	2022-11-02	11	148146	False	0
2QPvZIpEmjhye9IqFkeD0M	Angel (Holiday)	Jack Johnson	neo mellow	3494525	74	95	Indie & Folk Christmas 2022	2022-11-07	0	122706	False	0
2CxcdMLhikY3uKexeAHuGD	Goldberg Variations, BWV 988: Var. 27, Canone alla nona (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	63840	False	4
54J8y2GT3CKjDqSHE51ylf	Goldberg Variations, BWV 988: Var. 15, Canone alla quinta (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	152160	False	5
5fhL5jqAJKH17N7t49GBcG	Goldberg Variations, BWV 988: Var. 18, Canone alla sexta (Remastered 2022)	Johann Sebastian Bach,Karl Richter	early music,german baroque,classical,baroque,classical organ	3751403,7950	75,46	183	J.S. Bach: Goldberg Variations, BWV 988 (Remastered 2022)	2022-10-28	16	51026	False	5
78SOTs8ERrOclq3nl8J0ti	Someday At Christmas	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	95	Buone Feste di Natale 2022	2022-11-09	0	169293	False	0
0Li8R5bX8F6R6cd8MjJ5UM	Someday At Christmas - Alternate Version	Jack Johnson	neo mellow	3494525	74	95	Indie & Folk Christmas 2022	2022-11-07	0	167333	False	0
3FWt5S6CnqgmOEQECj5DP6	What Christmas Means To Me - Single Version / Mono	Stevie Wonder	quiet storm,funk,soul,motown	5851249	74	95	Santa Baby - Christmas 2022	2022-11-08	2	148146	False	0
1e645b1filW7ajQi19fc5S	Tori 2022	Vũ Thanh Vân	indie viet	15639	35	183	Tori 2022	2022-06-20	13	299428	False	24
48F9zotbW73HfZYzDGymiG	beside you	keshi	pop,chill r&b	1971030	74	12	2022欧美男声新势力	2022-11-10	0	166023	False	0
3akc2mJeHzF7t2CYd5ZkQ5	Heaven	Bazzi	pop,electropop,dance pop	5197580	72	134	hits 2022	2022-10-28	18	153391	False	0
2lWuBtwpbdxk1N2OAJavN5	Heaven	Bazzi	pop,electropop,dance pop	5197580	72	134	Mood Boosters 2022	2022-11-04	7	153391	False	0
1JZp1cFt3q5EuvklBZHqaY	Heaven	Bazzi	pop,electropop,dance pop	5197580	72	128	Pop - Best of 2022	2022-11-04	2	153391	False	0
0O8CC35pryLH6DzI784YOF	Heaven	Bazzi	pop,electropop,dance pop	5197580	72	132	All Out 2022	2022-11-04	5	153391	False	0
1EJ3CitwQIIrHFmALHZt1T	Left and Right (Charlie Puth) [Sped Up Version]	sped up nightcore	nightcore	36802	72	179	Top Tracks 2022	2022-11-04	4	135977	False	0
5dO8KzLxPG5leZ4RGdksDu	I Like That	Bazzi	pop,electropop,dance pop	5197580	72	133	Hits of 2022	2022-11-04	5	158083	True	0
7hoDFMyU5nZ251H8NgZWAT	Santa, Can’t You Hear Me	Kelly Clarkson,Ariana Grande	pop,post-teen pop,dance pop,talent show	9253337,84560092	73,87	10	Holly Jolly Christmas Songs 2022	2022-10-28	1	242644	False	0
0id8SMAxY6AbJpEuQdPXYZ	Beautiful	Bazzi,Camila Cabello	pop,electropop,post-teen pop,dance pop	5197580,28428729	72,80	182	TikTok Viral Hits November 2022	2022-11-04	12	180000	False	0
57dEMA0omUCfcZAjvz6Cx0	Miss America	Bazzi	pop,electropop,dance pop	5197580	72	128	My Faves 2022	2022-11-04	1	172702	False	0
1zNWgx42dnetzI8SwrTOiM	die first	Nessa Barrett	pop,alt z,social media pop	897750	72	134	hits 2022	2022-10-28	18	177108	False	0
127pbXkA5LuzZSQLpPX7oa	Only Fan	Bazzi,Cordae	trap,underground hip hop,electropop,pop,rap,hip hop,dmv rap,dance pop	5197580,1823102	72,66	134	Mood Boosters 2022	2022-11-04	7	153442	False	0
6Kz9iQpIKvDAKj7QuQL3Me	Will It Ever Feel the Same?	Bazzi	pop,electropop,dance pop	5197580	72	181	Pop 2022	2022-11-04	6	180338	True	3
1XkTU2Jp00EmrWPeLe0csa	Agenda (2022 Remaster)	d		3712	32	183	Agenda (2022 Remaster)	2022-10-07	25	206394	True	36
3XXBCf9er3zYePhuCbepV8	Blame It on the Mistletoe	Ella Henderson,AJ Mitchell	pop dance,post-teen pop,uk pop,alt z,electropop,pop,tropical house,talent show,dance pop	1456781,814443	73,61	182	Weihnachtslieder 2022 - Bekannte Weihnachtslieder	2022-10-28	9	185739	False	1
3ExDzfnvt8x24E8qhwWUR1	1x1	Galantis	pop dance,pop,electro house,tropical house,dance pop,edm	3282419	72	133	Hits of 2022	2022-11-04	5	139435	False	0
39LGT3zTxTeTU4ewjG8xWA	Grocery Store	Cavetown	indie pop,bedroom pop	3475355	73	128	My Faves 2022	2022-11-04	1	134956	False	0
1ZCRy6gtZdZVfordTABHwS	Christmas Time	Bryan Adams	canadian singer-songwriter,heartland rock,canadian pop,classic canadian rock,soft rock,mellow gold	2815349	73	95	Kerst Pop 2022	2022-10-30	15	243057	False	0
23peycUfYXVHyM7frj3lOn	Christmas Isn't Canceled (Just You)	Kelly Clarkson	pop,post-teen pop,dance pop,talent show	9253337	73	10	Holly Jolly Christmas Songs 2022	2022-10-28	1	231549	False	0
3XLyQJCadvnAt58pGAekxz	1x1	Galantis	pop dance,pop,electro house,tropical house,dance pop,edm	3282419	72	182	Dance - Best of 2022	2022-11-04	1	139435	False	0
64zXBinGZCpnjKXXnDIAad	Christmas Isn't Canceled (Just You)	Kelly Clarkson	pop,post-teen pop,dance pop,talent show	9253337	73	182	Weihnachtslieder 2022 - Bekannte Weihnachtslieder	2022-10-28	9	231549	False	1
3aJg9730fVEQJ9x40jsF3c	Where It Ends	Bailey Zimmerman	contemporary country	251037	72	134	hits 2022	2022-10-28	18	179294	False	0
10Lohk6Os9v3CKSRE3rg23	Up (Sped Up Version)	sped up nightcore	nightcore	36802	72	182	TikTok Viral Hits November 2022	2022-11-04	12	130641	True	1
0mnqJy9vjuDIuFn4njrCEJ	All I Want for Christmas Is You	Kelly Clarkson	pop,post-teen pop,dance pop,talent show	9253337	73	182	Weihnachtslieder 2022 - Bekannte Weihnachtslieder	2022-10-28	9	226793	False	2
1Baw7zgqOuRhOIfItPZuoV	Grocery Store	Cavetown	indie pop,bedroom pop	3475355	73	179	Alternative - Best of 2022	2022-11-04	1	134956	False	0
25Y44GhLJ2QnQTZERcoKIY	Santa, Can’t You Hear Me	Kelly Clarkson,Ariana Grande	pop,post-teen pop,dance pop,talent show	9253337,84560092	73,87	10	Holly Jolly Christmas Songs 2022	2022-11-04	0	242644	False	0
3S6GlX01R7cPmZod0xLMpp	Major League	Kevin Gates	trap,southern hip hop,pop rap,baton rouge rap,rap	5423935	73	136	Rap Hits 2022	2022-11-04	4	171200	True	0
6NDLofBpXFhhmCdXdhIDnE	Santa, Can’t You Hear Me	Kelly Clarkson,Ariana Grande	pop,post-teen pop,dance pop,talent show	9253337,84560092	73,87	10	Everyday Is Christmas - Viral Songs 2022	2022-11-04	0	242644	False	0
2LgLDxoXB8a2EkW0Fy0RRi	Christmas Isn't Canceled (Just You)	Kelly Clarkson	pop,post-teen pop,dance pop,talent show	9253337	73	10	Holly Jolly Christmas Songs 2022	2022-11-04	0	231549	False	0
5DN2FmgaTdrmGkDMgdQSer	Fall in Love	Bailey Zimmerman	contemporary country	251037	72	134	hits 2022	2022-10-28	18	232058	False	1
0YBpi1QIf2aKq27kJhaKxt	Happy Xmas (War Is Over)	Céline Dion	canadian pop	6710168	72	183	Natal 2022	2022-10-28	13	254706	False	1
3grBHBQOUACtXKPqTyPzzQ	Christmas Time	Bryan Adams	canadian singer-songwriter,heartland rock,canadian pop,classic canadian rock,soft rock,mellow gold	2815349	73	92	Christmas Greatest Hits 2022	2022-11-02	11	243057	False	0
3h2xU3hSexsj9QOpvxDcyt	Lil Bit - FGL Remix	Nelly,Florida Georgia Line	pop rap,urban contemporary,contemporary country,country,country road,st louis rap,hip hop,southern hip hop,modern country rock,dance pop,country pop	2267131,4964813	73,74	182	Songs With Friends: Duets & More 2022	2022-11-04	5	197185	False	0
4UOkMws3iDyPqu5TJyZyYx	Rock and a Hard Place	Bailey Zimmerman	contemporary country	251037	72	134	hits 2022	2022-10-28	18	207540	False	1
3N7mnsh4QFPW0md2apcDAY	Thinking with My Dick	Kevin Gates,Juicy J	trap,memphis hip hop,southern hip hop,gangster rap,pop rap,crunk,dirty south rap,baton rouge rap,hip hop,rap	5423935,2924513	73,73	133	Hits of 2022	2022-11-04	5	165314	True	0
4Pb0vZN65iCpBu6lT9JmJm	Unstoppable	Disturbed	rap metal,nu metal,alternative metal	5613095	72	181	Unstoppable - 2022 Rocks	2022-11-04	3	238109	False	0
7KXzx6RTAQZlqNG0h3cTsK	May We All	Florida Georgia Line,Tim McGraw	contemporary country,country,country road,modern country rock,country pop	4964813,4178191	74,69	182	Songs With Friends: Duets & More 2022	2022-11-04	5	226586	False	0
204cLCDicbyK8Yx8u0UDoG	You're Mine - Single Version	Jeremih	pop rap,pop,urban contemporary,r&b,chicago rap,dance pop	5977912	73	92	Christmas Greatest Hits 2022	2022-11-02	11	170720	False	0
6UC5PPlKzSRolNhfmnuraz	Bad for Me	Kevin Gates	trap,southern hip hop,pop rap,baton rouge rap,rap	5423935	73	182	Hip Hop - Best of 2022	2022-11-04	4	144978	True	0
3JItiOL0WAm88Z8yiXrO1c	Christmas Time	Bryan Adams	canadian singer-songwriter,heartland rock,canadian pop,classic canadian rock,soft rock,mellow gold	2815349	73	94	Christmas Hits 2022	2022-11-03	16	243057	False	2
