id	name	popularity	available markets	release date	total tracks
3Ul8Nyuzr2AEwE8iSrQepC	Now	51	183	2001-08-14	11
58ufpQsJ1DS5kq4hhzQDiI	Unorthodox Jukebox	82	166	2012-12-07	10
4KQLETRe9JT8AGxHGPOBU8	Holy Smokes (2021 Version)	36	183	2022-07-14	1
7GjVWG39IOj4viyWplJV4H	Little Dark Age	72	183	2018-02-09	10
5eA0qtE7Yu29XiMlwoby2G	Nevermind (30th Anniversary Super Deluxe)	57	171	2021-11-12	75
2d9BCZeAAhiZWPpbX9aPCW	EL ÚLTIMO TOUR DEL MUNDO	84	183	2020-11-27	16
1NZhmebkJhc5khghkPyfJs	2021	49	183	2021-02-19	16
623PL2MBg50Br5dLXC9E9e	BLAME IT ON BABY	69	183	2020-04-17	13
4u62Skf96wDjB5q0yiSjFb	Calling All the Monsters (2021 Version)	36	182	2021-10-01	1
5BNrcvfbLyADks4RXPW7VP	Up	61	183	2021-02-05	1
3W2YH6i1ioXaS46nUkS7lB	Déjà Vu (50th Anniversary Deluxe Edition)	44	183	1970-03-11	48
7xV2TzoaVc0ycW7fwBwAml	Fine Line	86	183	2019-12-13	12
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
3euz4vS7ezKGnNSwgyvKcd	Positions	80	183	2020-10-30	14
1pRY36LiSRq5oBwdrLKrF2	Dr. Feelgood (2021 - Remaster)	46	182	1989-09-01	11
1MmVkhiwTH0BkNOU3nw5d3	Hot Pink	79	183	2019-11-07	12
2k5YAxjmAD3DmYtmlrY64p	Maxwell's Urban Hang Suite	57	183	1996-04-02	12
3SpBlxme9WbeQdI9kx7KAV	Certified Lover Boy	85	183	2021-09-03	21
5eU8DCQKzpinsnzAAJwlbf	KIDZ BOP 2021	55	153	2020-10-23	44
6al2VdKbb6FIz9d7lU7WRB	Proof	85	183	2022-06-10	35
7woFc7Z4JMbLFjvlIoCCQB	Universe - The 3rd Album	51	2	2021-12-14	13
1MmVkhiwTH0BkNOU3nw5d3	Hot Pink	79	183	2019-11-07	12
4RLIesiAVONV4fOUlOSmr4	This Year's Model (2021 Remaster)	53	183	1978-03-17	14
1nAQbHeOWTfQzbOoFrvndW	Planet Her	85	183	2021-06-25	14
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
4yP0hdKOZPNshxUOjY0cZj	After Hours	87	183	2020-03-20	14
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
4bZJWQhHKJckFLJuYdvyX2	F*CK LOVE 3: OVER YOU	76	183	2021-07-23	29
3KZ90mieOEXuBAO8EODI34	Beethoven: Piano Sonata No. 28 in A Major, Op. 101: III. Langsam und sehnsuchtsvoll. Adagio ma non troppo, con affetto (Recorded 2021-2)	33	182	2022-11-11	1
28Yv9BE6ZI6dccK0sxbEq4	Best Friend (feat. Doja Cat)	62	183	2021-01-07	1
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
2kZyqn4Cmr78D74K9TcO4K	THE ANXIETY	68	178	2020-03-13	10
1jbn7zl7vB1d8RTOFYJw0u	El Cuarto	51	183	2022-03-10	1
5YKqfiQdPYWJ0kZ5pttY5o	Build a Bitch	64	183	2021-05-14	1
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
6nYfHQnvkvOTNHnOhDT3sr	BE	78	182	2020-11-20	8
4RLIesiAVONV4fOUlOSmr4	This Year's Model (2021 Remaster)	53	183	1978-03-17	14
2y9DFhTWC7QQJMvygK0TzO	Buy Dirt	70	183	2021-05-21	8
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
0KTj6k94XZh0c6IEMfxeWV	Dreamland (+ Bonus Levels)	76	183	2020-08-06	18
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
0kxA9Bc8pamypR5GYXmeti	Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies	64	183	2021-10-30	11
0dbZCuF9B22PA9d0ZJnhaT	LOST SONGS	55	183	2022-10-06	18
3MEKpJ7wSSp6Z661ThjrUJ	Destined 2 Win	76	183	2021-04-02	21
4OuJprWkPoAE8ib3UKpuMn	Autumn's End 2021	57	183	2021-12-03	10
4IRiXE5NROxknUSAUSjMoO	7 EP	73	183	2019-06-21	8
4OuJprWkPoAE8ib3UKpuMn	Autumn's End 2021	57	183	2021-12-03	10
7e7t0MCrNDcJZsPwUKjmOc	Shoot For The Stars Aim For The Moon	80	183	2020-07-03	19
0dyTtlGRslN0ZOGtA4rTlx	Singles 2020 - 2021	50	182	2022-01-14	11
6HJDrXs0hpebaRFKA1sF90	ROXANNE	66	183	2019-10-10	1
0kmPn6M3cue7rec6Unw6BD	You Will Never Know Why (2021 Remaster)	49	183	2009	17
1pCA38N6MkLlthXtAOvZTU	JORDI (Deluxe)	78	183	2021-06-11	14
45ZolRka5exOabNpGPfbTo	Diwata (Miss Universe Philippines 2021)	54	183	2021-10-01	1
5lKlFlReHOLShQKyRv6AL9	Future Nostalgia	75	179	2020-03-27	13
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
5kE2OAuUYGBqqzscqgBXXf	KHALED KHALED	72	183	2021-04-30	14
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
622NFw5Yk0OReMJ2XWcXUh	INDUSTRY BABY (feat. Jack Harlow)	73	182	2021-07-23	1
4OuJprWkPoAE8ib3UKpuMn	Autumn's End 2021	57	183	2021-12-03	10
7N3SiwnBMR1C8hcA4W1GtH	Need to Know	55	182	2021-06-11	1
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
0JGOiO34nwfUdDrD612dOp	Happier Than Ever	83	183	2021-07-30	16
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
5oBYG6dEI2Er6EeLnmonGE	Whoopty	62	182	2020-08-20	1
7ez8WRX4sGhKHZryJPJCNg	Teaser And The Firecat (Remastered 2021)	65	183	1971-10-01	10
6lheAtw3IcJvflIhLbykih	CKay The First	71	183	2019-08-30	8
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
4g1ZRSobMefqF6nelkgibi	Hollywood's Bleeding	84	182	2019-09-06	17
1NZhmebkJhc5khghkPyfJs	2021	49	183	2021-02-19	16
5WWu3iYAXLgqghjU9696Nk	Father of the Bride	49	183	2019-05-03	21
3Re0pu9N5b7hvNTSDQu8y7	Mi chaparrita "iberia" 2021	34	183	2021-02-15	1
0dbZCuF9B22PA9d0ZJnhaT	LOST SONGS	55	183	2022-10-06	18
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
0kmPn6M3cue7rec6Unw6BD	You Will Never Know Why (2021 Remaster)	49	183	2009	17
6KpcAZYdX5RrdXme2a12d8	On Rainy Days (2021)	43	183	2021-08-04	2
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
0lbcMwB2RV0ehFpxEh1nF0	Mithril Oreder: The Mixtape, Vol. 1	33	183	2019-06-16	24
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
09gXMHQyyN4soqfSbvq6qi	Shichihenge	40	182	2021-01-03	7
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
2jW6OBa6ae1vToIJpDRrLv	2021	14	183	2022-04-30	1
2k5YAxjmAD3DmYtmlrY64p	Maxwell's Urban Hang Suite	57	183	1996-04-02	12
5GLdc5aIjdvyO0U1U9sJKX	LÜCY	31	180	2022-06-12	10
6kQ0c1VshLvKCEHnHhsuvY	Mortal Kombat (Original Motion Picture Soundtrack)	38	183	2021-04-16	24
4PVJ7qxtrnxDzF3xVcSgeV	Kutt Dat Boy	44	183	2021-05-07	15
260iH4R6MRNcDQ79106Icv	lofi study 2021	57	183	2021-01-01	5
34UNtRfpV9uOWtCXm6WLUH	2021	7	183	2020-12-11	1
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
4Ntxs5oZf821o1LnBVfrDf	2021	38	183	2021-09-09	1
3JOCLW8MS0pmqGCDisF0e8	The Very Best Of The Beach Boys: Sounds Of Summer (Expanded Edition Super Deluxe)	42	182	2022-06-17	80
1B6cXUEPxZh45FoR32FP1e	2021	20	183	2022-02-09	1
7AwAFzcMobeiF5vAuEoVe0	Ya No Estaré Ahí (2021 Remastered)	41	183	2022-01-07	1
74sYU5TIfL1HfcYzn4Nba8	2021	15	183	2021-12-24	1
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
5UVuuIX3cfTdOR7Ss65QtA	2021	4	183	2022-06-17	1
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
3d2KbmqejpYTVz5YhXyyPV	2021	26	183	2021-02-12	1
0kmPn6M3cue7rec6Unw6BD	You Will Never Know Why (2021 Remaster)	49	183	2009	17
3WvHmWMs7P3k2HKkZjRfNJ	Times Change but the Memories Never Will	40	183	2021-09-06	44
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
2ERin7nk77ndxa08NRPj21	2021	8	183	2021-03-26	1
2k5YAxjmAD3DmYtmlrY64p	Maxwell's Urban Hang Suite	57	183	1996-04-02	12
6N9Ivba2DWR98GEACBgqlv	2021	7	183	2021-03-05	1
6Fy1yge1iqKMl4cnlunDg8	2021 Wave Sounds	46	183	2021-02-02	5
1G9c6leU4bHyMmj3FD0ih8	2021	25	183	2021-04-25	1
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
7jffDJ0I9WGyZmYZtFS1wu	2021	4	183	2021-01-22	1
3PgP9HIAfyoFYXaJbnXgNk	G-Nat!on: The Complete Collection (The Voice Australia 2021)	45	183	2021-09-12	5
0RajLueM9zjdTYcBUFR1cd	2021	7	183	2022-01-24	1
0kmPn6M3cue7rec6Unw6BD	You Will Never Know Why (2021 Remaster)	49	183	2009	17
2t854qGhoyOUtILmJfn812	Still Grinding 3 (Re-Lit)	33	183	2021-01-05	24
260iH4R6MRNcDQ79106Icv	lofi study 2021	57	183	2021-01-01	5
4kPubs1oamtAmbfRUYv7vo	2021	4	183	2020-12-25	1
6nhmbrMX50vf3l0AzOEaTx	Save Our Soul (Rework 2021)	43	183	2021-10-29	1
6nG4rFYSnraZBI1A1NlADR	2021	4	183	2021-02-25	1
4OuJprWkPoAE8ib3UKpuMn	Autumn's End 2021	57	183	2021-12-03	10
4rdNDT4cPFuktXX5VrL1Fs	2021	12	183	2021-02-01	1
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
1isDHhy7rAbuE9koc6P3G1	Interview	17	183	2021-09-22	11
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
0EyxVVXMP7pOrSyaz1wg5Z	2021	3	183	2021-01-08	1
7CiSh3Wv5DrOmoxIZhzBYm	Let The Bad Times Roll (Deluxe Edition)	59	183	2021-08-20	14
2WIG7HcmxRBB9EL7hw6V6m	Eastside Struggle	7	183	2021-01-01	6
1NZhmebkJhc5khghkPyfJs	2021	49	183	2021-02-19	16
2rHAPk1i7aP1MDG1DMTDyf	Lofi Temple, Vol. 11	20	183	2021-01-01	13
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
2Bz5AK4aVIpEMbmhGwxBuO	Trap King 2	10	183	2021-06-15	6
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
14iDwilySW50YWUj90wNUh	2021	10	183	2020-12-04	1
260iH4R6MRNcDQ79106Icv	lofi study 2021	57	183	2021-01-01	5
17N4GWA2AovFWWFbw9w8i8	Samuel L Gramz	16	183	2021-03-26	21
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
0oQONSjTzixbIQgGMqQfa7	2021 (umru remix)	8	183	2021-04-22	2
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
5pmQQRwJ6uN831AnVW2vRZ	2021	1	183	2021-12-14	1
0oofioVRjS31kC0nM7UvHG	beautiful garbage (20th Anniversary / Deluxe)	31	2	2001-10-01	64
1CyqOBybZDavLhyDX7Mnc2	Still Grinding 3 (Relit)	16	183	2021-01-05	24
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
6zaV1qlJWDaOwg5SrDmS0W	HAYAT	27	183	2020-05-05	5
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
62yeYHE8CMTNQ4LgXNae2U	La Vida De Alguien Más	30	183	2021-10-22	9
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
1FCTiTdPsPjOwMvdQYhd3X	2021	26	183	2022-01-21	1
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
4VOOjlHEBZ5NmhmSIFkoiW	2021	2	183	2021-01-01	1
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
1Ym5QjTDUNg9xx6fZXDMHd	The Experiment	9	183	2014-12-29	15
4OuJprWkPoAE8ib3UKpuMn	Autumn's End 2021	57	183	2021-12-03	10
1u3FdIq9SxXkcZBKhmF3Ta	Wall Art	7	183	2021-09-24	12
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
6u4U3O6JnYaGVOuVDENh87	2021	24	183	2021-07-20	1
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
5LmWpTOOBd5oF1P8y17qBM	2021	9	183	2022-09-24	1
1WELnoLbD0VAAg1HvI3VbC	Michigan Boy Boat	53	183	2021-04-23	14
1CfE9d9mHqwcmB2BaC4XY9	2021	2	183	2021-06-14	1
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
5vk9vEGaG4LG7fzSEcSZOI	2021	0	183	2021-09-15	1
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
2gVJD8TarqHF7as47HaGj8	El Fugitivo	8	183	2021-06-09	10
260iH4R6MRNcDQ79106Icv	lofi study 2021	57	183	2021-01-01	5
2KL4e8eYDNUDnq5Sn5ssPi	Neo Retro	6	183	2020-11-15	8
4OuJprWkPoAE8ib3UKpuMn	Autumn's End 2021	57	183	2021-12-03	10
3yRkURQzmi5thkoveWSRrr	2021	0	183	2021-02-14	1
58HtgHgFGdffOpr8lx9QVU	Hits Rentrée 2021	42	95	2022-05-20	25
3meZKlpz3NCnfIJevxx78g	Namen Namen	7	183	2022-04-01	6
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
2FUgc2B3b1uRlTlzwVCak5	2021	8	183	2022-01-25	1
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
0yDyYd7bcMIQ8PDjr7L0ju	2021	0	183	2021-06-04	1
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
7uR9W2sq1wF2ynMRlnJGPR	White Noize	6	183	2022-01-17	14
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
1CjOmVzNYSBWDmsREgvHQ6	2021	0	183	2021-03-15	1
0KRR7VEFdZJ7J2b6LyXzlo	让风告诉你 (游戏《原神》2021拜年纪同人曲)	39	183	2021-02-20	1
6UOSdnraxx37AOymBowDok	Underrated	6	183	2021-04-15	10
0EZXRiEk4lLlKTUWnvykFp	Spring's End 2021	63	183	2021-07-09	16
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
4wWi3uFdpNLF8rxJ1dBYrq	Vol. 4 (2021 Remaster)	40	2	1972-09-25	10
4lzPJSvH3dGu37ZMFNCsbH	Summer Pool Party 2021	47	89	2022-05-13	34
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
6Q9ZBNbwJkrHEUwD3YNV8s	Heaven and Hell (Deluxe Edition)	36	2	1980-04-21	19
6OCuKpYdJQk23j0JHh5XlK	The Collection (Favorite Singles of 2020-2021)	44	183	2021-04-02	18
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
5ZTcvSE3gYk7vzOo71u0Nj	Traigo Melao	42	183	2021-05-28	9
4OuJprWkPoAE8ib3UKpuMn	Autumn's End 2021	57	183	2021-12-03	10
3dnbszSWuG7K4ol4UsLiWM	Prom 2021	40	94	2021-03-31	67
6Fy1yge1iqKMl4cnlunDg8	2021 Wave Sounds	46	183	2021-02-02	5
1BdxbYp1FaNejpDgtDo25V	Let It Be (Super Deluxe)	55	183	2021-10-15	57
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
6wFrmcc2DvHJz3t3kpWEZ1	Young's Old Covers (2019-2021)	47	183	2021-12-14	50
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
5XmhHMj5LZLWo32aA6ntKE	Oh, Inverted World (20th Anniversary Remaster)	60	183	2001-06-19	11
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
4A6BojfsBKKxS5M0bz6yrN	Winter's End 2021	58	183	2021-02-19	16
1Sag6cSdteNaOkrdug2wad	Summer's End 2021	62	183	2021-09-24	14
3RBDiTNxMfORg1PAcCn4XK	Greece 2021	40	183	2021-07-09	2
1BdxbYp1FaNejpDgtDo25V	Let It Be (Super Deluxe)	55	183	2021-10-15	57
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
4wWi3uFdpNLF8rxJ1dBYrq	Vol. 4 (2021 Remaster)	40	2	1972-09-25	10
5IDJBkr9EzMofENo4ScNxi	BLACKPINK 2021 'THE SHOW' LIVE	53	128	2021-06-01	15
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
1BdxbYp1FaNejpDgtDo25V	Let It Be (Super Deluxe)	55	183	2021-10-15	57
6Fy1yge1iqKMl4cnlunDg8	2021 Wave Sounds	46	183	2021-02-02	5
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
2JZIhYlfj3Z57D7kFb02tx	December 25, 2021: Webb Space Telescope - Launch	33	183	2021-12-22	1
7LLjjbEIbUTpMROr1AkCSL	Did I Shave My Legs For This? (25th Anniversary Edition)	30	183	2021-11-05	23
1BdxbYp1FaNejpDgtDo25V	Let It Be (Super Deluxe)	55	183	2021-10-15	57
1okjHbjdClfGIrDQT3Vn7W	Tres Semanas (Remastered 2021)	29	183	2021-12-01	1
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
5eU8DCQKzpinsnzAAJwlbf	KIDZ BOP 2021	55	153	2020-10-23	44
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
6Q9ZBNbwJkrHEUwD3YNV8s	Heaven and Hell (Deluxe Edition)	36	2	1980-04-21	19
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
2hvCFY4DYaKzzkNYd60oS3	The Evolution of Tears	45	183	2021-09-05	10
5eA0qtE7Yu29XiMlwoby2G	Nevermind (30th Anniversary Super Deluxe)	57	171	2021-11-12	75
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
3x7xYMkpgXRjSjgtykeHY0	Girls, Girls, Girls (2021 - Remaster)	41	182	1987-05-15	10
3hIg0GfYkmgvjF9cr38d0V	Insane (1920)	39	183	2021-08-27	2
4TQU3oCffbM9K8aJBliUnJ	New Age Girl (2021 Edition)	28	183	2021-05-21	1
5Gv1svMbcxpoiYwJrxJUaC	rom com 2021	29	183	2021-09-28	2
3Ul8Nyuzr2AEwE8iSrQepC	Now	51	183	2001-08-14	11
4RLIesiAVONV4fOUlOSmr4	This Year's Model (2021 Remaster)	53	183	1978-03-17	14
1NZhmebkJhc5khghkPyfJs	2021	49	183	2021-02-19	16
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
1BdxbYp1FaNejpDgtDo25V	Let It Be (Super Deluxe)	55	183	2021-10-15	57
1NZhmebkJhc5khghkPyfJs	2021	49	183	2021-02-19	16
7o1TsJgTlyE5IspzERWwU6	Shut Down / Good Vibrations (2021 Stereo Mix)	34	182	2022-05-27	2
1UB4NCU2ItimXD5VPqsxW2	Navidad 2021	24	183	2021-09-12	1
1BdxbYp1FaNejpDgtDo25V	Let It Be (Super Deluxe)	55	183	2021-10-15	57
0GnuVPbMZOyajT6qWcfsMi	Covers 2021	45	183	2022-01-15	11
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
56IbjcT2BEWuVfId40XOBS	Fourplay (30th Anniversary Edition)	32	139	1991	12
5eA0qtE7Yu29XiMlwoby2G	Nevermind (30th Anniversary Super Deluxe)	57	171	2021-11-12	75
6BMSE9d6xOGoTjwy7pUZux	Worries (2021)	37	180	2021-01-15	1
4Q0AS9bLzQKjrJYxOk3JT1	Lost Lands 2021 Mix	25	183	2022-03-11	1
0UIMsob2YtFLaPapO9KkL5	The Time (Expanded Edition) [2021 Remaster]	30	183	1981	12
4RLIesiAVONV4fOUlOSmr4	This Year's Model (2021 Remaster)	53	183	1978-03-17	14
04zGytx3eRCDR7JEQB9GSX	Insomnia 2021	43	183	2021-06-11	2
1BdxbYp1FaNejpDgtDo25V	Let It Be (Super Deluxe)	55	183	2021-10-15	57
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
0fRLn5cUz7tjWvbSz03s0G	Fourth of July 2021	36	94	2021-06-30	33
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
7DOQL9YDuIRCPgSSEA7UAY	Invitation To The Movies (Remastered 2021)	41	182	1967-04-03	11
7ez8WRX4sGhKHZryJPJCNg	Teaser And The Firecat (Remastered 2021)	65	183	1971-10-01	10
6cx70b7oZhUaEENjk0ZM5K	Dad Rock	33	95	2022-06-01	20
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
5eA0qtE7Yu29XiMlwoby2G	Nevermind (30th Anniversary Super Deluxe)	57	171	2021-11-12	75
6M4Nu5UgX097dxeF2lm9P8	Featuring Ty Dolla $ign	64	183	2020-10-23	25
1BdxbYp1FaNejpDgtDo25V	Let It Be (Super Deluxe)	55	183	2021-10-15	57
6La6D0hm5BAJt7Ce6OOoFr	VSQ Performs the Hits of 2021, Vol. 1	40	183	2021-08-27	10
4d9DTKunJAsFL0g99ndvD0	2021	34	183	2021-03-18	10
2k5YAxjmAD3DmYtmlrY64p	Maxwell's Urban Hang Suite	57	183	1996-04-02	12
0yMfP67Ta5cf9sQNnxdEUR	Dubmission (Original Edit)	42	183	2021-01-29	2
6iEs6clt0QoAW4y0dzd3JH	Physical (Deluxe Edition)	57	183	1981	31
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
6xlKQHrZDSR1n52nZuG6L9	Dumaloy	48	183	2021-08-27	12
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
4aPDMXB1iIG0ZTy9MkOMFb	2019 - 2021	57	182	2021-07-08	50
2YfEwmpywZ9Ha1Bu0u12nI	Repaint My Mind, 2021	37	183	2021-05-14	8
1NZhmebkJhc5khghkPyfJs	2021	49	183	2021-02-19	16
4c5bF6Y7O0j9tNYac8Zh6K	Best of 2021 Pop	38	95	2022-05-16	23
3sMj0uu8dKNRnyqQozC1Xv	SKZ2021	62	181	2021-12-23	14
6hSEwNZfaqGZ6Id9PrOMhO	Cómo Olvidar (Versión 2021)	31	183	2021-02-05	1
4wWi3uFdpNLF8rxJ1dBYrq	Vol. 4 (2021 Remaster)	40	2	1972-09-25	10
7o1TsJgTlyE5IspzERWwU6	Shut Down / Good Vibrations (2021 Stereo Mix)	34	182	2022-05-27	2
4aPDMXB1iIG0ZTy9MkOMFb	2019 - 2021	57	182	2021-07-08	50
0GnuVPbMZOyajT6qWcfsMi	Covers 2021	45	183	2022-01-15	11
5eA0qtE7Yu29XiMlwoby2G	Nevermind (30th Anniversary Super Deluxe)	57	171	2021-11-12	75
5LgNOsgtQVv70wY0X6eH0t	Popurri 2021	38	183	2021-04-16	7
2lp1TpGMpZZJAQe4m3DkR2	Invitation To Broadway (Remastered 2021)	36	182	1967-08-07	11
4wWi3uFdpNLF8rxJ1dBYrq	Vol. 4 (2021 Remaster)	40	2	1972-09-25	10
7wAADcoEepJlzQPfKlX5S3	Actual Life 2 Piano EP (February 2 - October 15 2021)	43	182	2022-04-27	5
0kmPn6M3cue7rec6Unw6BD	You Will Never Know Why (2021 Remaster)	49	183	2009	17
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
6Zzss0gwhwdizR2JIoSUa7	Tomorrow's Dream (2021 Remaster)	22	2	1972-09-25	1
5eA0qtE7Yu29XiMlwoby2G	Nevermind (30th Anniversary Super Deluxe)	57	171	2021-11-12	75
4aPDMXB1iIG0ZTy9MkOMFb	2019 - 2021	57	182	2021-07-08	50
0SFtIrRytNI4kcf93Tbhdf	Actual Life 2 (February 2 - October 15 2021)	61	183	2021-11-19	16
7DOQL9YDuIRCPgSSEA7UAY	Invitation To The Movies (Remastered 2021)	41	182	1967-04-03	11
40EAQoKmxKHSrvCVdLqX5C	Best Of Christmas 2021	29	95	2021-12-10	22
35DIb6j45YmbHAfyN7HgaG	Lofi Fruits Music 2021	68	183	2021-06-09	150
4vz5TGN9tFsBNzyTetm14y	Spring 2021 Anime Piano, Vol. 2	42	183	2021-05-23	6
6I9AUjcC43s0WtBPmBuHCt	Burn Out At The Hydrogen Bar (2021 Remaster)	27	183	2021-06-18	13
5IDJBkr9EzMofENo4ScNxi	BLACKPINK 2021 'THE SHOW' LIVE	53	128	2021-06-01	15
01BQsQKdrRMccxkLTxfifJ	Baby Syko Recargado 2021	39	183	2021-02-08	25
4aPDMXB1iIG0ZTy9MkOMFb	2019 - 2021	57	182	2021-07-08	50
16dTxlVSSt7rnE9MWDP5HI	Physical (Remastered 2021)	33	183	1981	1
5eU8DCQKzpinsnzAAJwlbf	KIDZ BOP 2021	55	153	2020-10-23	44
